fecha_corte,sunday,rango_edad,dosis,n,n_acum,pob2021,pct_acum
2021-11-30,2021-05-16,60-64,1,16334,64581,1256325,0.051404692257178676
2021-11-30,2021-05-16,60-64,2,888,34426,1256325,0.02740214514556345
2021-11-30,2021-05-16,65-69,1,39276,95520,1043853,0.09150713749924558
2021-11-30,2021-05-16,65-69,2,572,26377,1043853,0.025268883645494147
2021-11-30,2021-05-16,70-74,1,168860,353433,778097,0.45422742922797543
2021-11-30,2021-05-16,70-74,2,846,15117,778097,0.019428168981502306
2021-11-30,2021-05-16,75-79,1,110107,266532,546389,0.4878063064959214
2021-11-30,2021-05-16,75-79,2,9874,21743,546389,0.03979399292445492
2021-11-30,2021-05-16,80+,1,33474,433983,674853,0.6430778258376268
2021-11-30,2021-05-16,80+,2,69012,188454,674853,0.2792519259749901
2021-11-30,2021-05-23,10-14,1,5,34,2712491,1.2534603801450401e-5
2021-11-30,2021-05-23,10-14,2,1,1,2712491,3.6866481768971767e-7
2021-11-30,2021-05-23,15-19,1,683,14794,2494642,0.005930309840049193
2021-11-30,2021-05-23,15-19,2,87,12162,2494642,0.004875248632869967
2021-11-30,2021-05-23,20-24,1,4546,77750,2652060,0.029316832952497304
2021-11-30,2021-05-23,20-24,2,1721,59117,2652060,0.02229097380903901
2021-11-30,2021-05-23,25-29,1,5195,114010,2729544,0.04176888154211839
2021-11-30,2021-05-23,25-29,2,2531,91327,2729544,0.033458702259425016
2021-11-30,2021-05-23,30-34,1,2874,118645,2620443,0.04527669558162494
2021-11-30,2021-05-23,30-34,2,2601,104253,2620443,0.03978449445380037
2021-11-30,2021-05-23,35-39,1,2229,93826,2488392,0.03770547405714212
2021-11-30,2021-05-23,35-39,2,1912,85600,2488392,0.03439972480220158
2021-11-30,2021-05-23,40-44,1,2006,78019,2291816,0.03404243621652
2021-11-30,2021-05-23,40-44,2,1376,71979,2291816,0.03140697158934225
2021-11-30,2021-05-23,45-49,1,2048,71629,1992510,0.03594912948993983
2021-11-30,2021-05-23,45-49,2,1125,66096,1992510,0.03317223000135507
2021-11-30,2021-05-23,50-54,1,2009,60888,1795634,0.033908914622913136
2021-11-30,2021-05-23,50-54,2,1202,55927,1795634,0.03114610215667558
2021-11-30,2021-05-23,55-59,1,3759,54928,1563778,0.035125190404264546
2021-11-30,2021-05-23,55-59,2,988,47729,1563778,0.030521595776382582
2021-11-30,2021-05-23,60-64,1,40296,104877,1256325,0.08347919527192406
2021-11-30,2021-05-23,60-64,2,530,34956,1256325,0.027824010506835414
2021-11-30,2021-05-23,65-69,1,158157,253677,1043853,0.24301985049619054
2021-11-30,2021-05-23,65-69,2,4777,31154,1043853,0.02984519850975185
2021-11-30,2021-05-23,70-74,1,125071,478504,778097,0.6149670285324323
2021-11-30,2021-05-23,70-74,2,47822,62939,778097,0.080888372529389
2021-11-30,2021-05-23,75-79,1,78569,345101,546389,0.6316031252459329
2021-11-30,2021-05-23,75-79,2,36898,58641,546389,0.10732463501278393
2021-11-30,2021-05-23,80+,1,25538,459521,674853,0.6809201411270306
2021-11-30,2021-05-23,80+,2,71151,259605,674853,0.3846837755777925
2021-11-30,2021-05-30,10-14,1,4,38,2712491,1.4009263072209271e-5
2021-11-30,2021-05-30,10-14,2,9,10,2712491,3.6866481768971767e-6
2021-11-30,2021-05-30,15-19,1,1280,16074,2494642,0.006443409515273133
2021-11-30,2021-05-30,15-19,2,101,12263,2494642,0.004915735404118106
2021-11-30,2021-05-30,20-24,1,4412,82162,2652060,0.030980445389621653
2021-11-30,2021-05-30,20-24,2,3986,63103,2652060,0.023793956396159967
2021-11-30,2021-05-30,25-29,1,4838,118848,2729544,0.04354133877306979
2021-11-30,2021-05-30,25-29,2,4875,96202,2729544,0.03524471486812449
2021-11-30,2021-05-30,30-34,1,3959,122604,2620443,0.046787508829613925
2021-11-30,2021-05-30,30-34,2,3352,107605,2620443,0.04106366747912471
2021-11-30,2021-05-30,35-39,1,3952,97778,2488392,0.03929364826763629
2021-11-30,2021-05-30,35-39,2,1728,87328,2488392,0.03509414915334883
2021-11-30,2021-05-30,40-44,1,4117,82136,2291816,0.035838828247991984
2021-11-30,2021-05-30,40-44,2,963,72942,2291816,0.03182716238999989
2021-11-30,2021-05-30,45-49,1,4459,76088,1992510,0.038187010353774885
2021-11-30,2021-05-30,45-49,2,742,66838,1992510,0.0335446246191989
2021-11-30,2021-05-30,50-54,1,4425,65313,1795634,0.0363732252786481
2021-11-30,2021-05-30,50-54,2,745,56672,1795634,0.03156099739701966
2021-11-30,2021-05-30,55-59,1,20340,75268,1563778,0.04813215175044028
2021-11-30,2021-05-30,55-59,2,533,48262,1563778,0.030862436995532615
2021-11-30,2021-05-30,60-64,1,144072,248949,1256325,0.1981565279684795
2021-11-30,2021-05-30,60-64,2,547,35503,1256325,0.02825940739856327
2021-11-30,2021-05-30,65-69,1,294745,548422,1043853,0.5253824053770023
2021-11-30,2021-05-30,65-69,2,9503,40657,1043853,0.038948970784200454
2021-11-30,2021-05-30,70-74,1,35563,514067,778097,0.6606721269970196
2021-11-30,2021-05-30,70-74,2,74074,137013,778097,0.17608730016951615
2021-11-30,2021-05-30,75-79,1,23007,368108,546389,0.6737104883151015
2021-11-30,2021-05-30,75-79,2,59026,117667,546389,0.21535389621679793
2021-11-30,2021-05-30,80+,1,14379,473900,674853,0.7022270035103941
2021-11-30,2021-05-30,80+,2,80149,339754,674853,0.5034488992417608
2021-11-30,2021-06-06,10-14,1,9,47,2712491,1.732724643141673e-5
2021-11-30,2021-06-06,10-14,2,3,13,2712491,4.79264262996633e-6
2021-11-30,2021-06-06,15-19,1,845,16919,2494642,0.0067821354727451875
2021-11-30,2021-06-06,15-19,2,285,12548,2494642,0.0050299802536796865
2021-11-30,2021-06-06,20-24,1,2517,84679,2652060,0.031929518939993816
2021-11-30,2021-06-06,20-24,2,2187,65290,2652060,0.02461859837258584
2021-11-30,2021-06-06,25-29,1,2737,121585,2729544,0.04454407036486681
2021-11-30,2021-06-06,25-29,2,1732,97934,2729544,0.03587925309135885
2021-11-30,2021-06-06,30-34,1,2718,125322,2620443,0.04782473803093599
2021-11-30,2021-06-06,30-34,2,1423,109028,2620443,0.04160670543110459
2021-11-30,2021-06-06,35-39,1,2807,100585,2488392,0.040421685972306616
2021-11-30,2021-06-06,35-39,2,1018,88346,2488392,0.0355032486842909
2021-11-30,2021-06-06,40-44,1,3006,85142,2291816,0.03715045186873641
2021-11-30,2021-06-06,40-44,2,878,73820,2291816,0.032210264698387656
2021-11-30,2021-06-06,45-49,1,3131,79219,1992510,0.0397583951899865
2021-11-30,2021-06-06,45-49,2,675,67513,1992510,0.03388339330793823
2021-11-30,2021-06-06,50-54,1,5065,70378,1795634,0.03919395600662496
2021-11-30,2021-06-06,50-54,2,577,57249,1795634,0.03188233236840024
2021-11-30,2021-06-06,55-59,1,19935,95203,1563778,0.06088012492821871
2021-11-30,2021-06-06,55-59,2,488,48750,1563778,0.03117450175152739
2021-11-30,2021-06-06,60-64,1,171008,419957,1256325,0.3342741726862078
2021-11-30,2021-06-06,60-64,2,1207,36710,1256325,0.029220146060931686
2021-11-30,2021-06-06,65-69,1,74481,622903,1043853,0.5967344060897464
2021-11-30,2021-06-06,65-69,2,11187,51844,1043853,0.04966599703214916
2021-11-30,2021-06-06,70-74,1,12419,526486,778097,0.6766328619696516
2021-11-30,2021-06-06,70-74,2,100624,237637,778097,0.3054079375707656
2021-11-30,2021-06-06,75-79,1,8281,376389,546389,0.6888663571191953
2021-11-30,2021-06-06,75-79,2,66866,184533,546389,0.3377319089513149
2021-11-30,2021-06-06,80+,1,8150,482050,674853,0.7143037076222526
2021-11-30,2021-06-06,80+,2,20797,360551,674853,0.5342659808876896
2021-11-30,2021-06-13,10-14,1,1,48,2712491,1.7695911249106448e-5
2021-11-30,2021-06-13,15-19,1,680,17599,2494642,0.007054719675207905
2021-11-30,2021-06-13,15-19,2,664,13212,2494642,0.005296150710202105
2021-11-30,2021-06-13,20-24,1,2089,86768,2652060,0.0327172085096114
2021-11-30,2021-06-13,20-24,2,3293,68583,2652060,0.025860274654419584
2021-11-30,2021-06-13,25-29,1,2531,124116,2729544,0.045471331475147495
2021-11-30,2021-06-13,25-29,2,3364,101298,2729544,0.03711169338175168
2021-11-30,2021-06-13,30-34,1,2703,128025,2620443,0.048856243009292706
2021-11-30,2021-06-13,30-34,2,2790,111818,2620443,0.04267141090266035
2021-11-30,2021-06-13,35-39,1,2497,103082,2488392,0.041425145234352145
2021-11-30,2021-06-13,35-39,2,1997,90343,2488392,0.03630577497436095
2021-11-30,2021-06-13,40-44,1,2626,87768,2291816,0.03829626811227428
2021-11-30,2021-06-13,40-44,2,1763,75583,2291816,0.0329795236615854
2021-11-30,2021-06-13,45-49,1,3463,82682,1992510,0.04149640403310397
2021-11-30,2021-06-13,45-49,2,1790,69303,1992510,0.03478175768252104
2021-11-30,2021-06-13,50-54,1,11436,81814,1795634,0.04556273717249729
2021-11-30,2021-06-13,50-54,2,1656,58905,1795634,0.03280456930532614
2021-11-30,2021-06-13,55-59,1,44818,140021,1563778,0.08954020327693572
2021-11-30,2021-06-13,55-59,2,2608,51358,1563778,0.03284225766061423
2021-11-30,2021-06-13,60-64,1,337183,757140,1256325,0.6026625276102919
2021-11-30,2021-06-13,60-64,2,30433,67143,1256325,0.05344397349411975
2021-11-30,2021-06-13,65-69,1,55669,678572,1043853,0.6500647121769061
2021-11-30,2021-06-13,65-69,2,143826,195670,1043853,0.18744976543632103
2021-11-30,2021-06-13,70-74,1,20743,547229,778097,0.7032914919348102
2021-11-30,2021-06-13,70-74,2,186403,424040,778097,0.5449706142036276
2021-11-30,2021-06-13,75-79,1,14639,391028,546389,0.7156586241670312
2021-11-30,2021-06-13,75-79,2,121527,306060,546389,0.5601503690594064
2021-11-30,2021-06-13,80+,1,14995,497045,674853,0.7365233613838865
2021-11-30,2021-06-13,80+,2,59476,420027,674853,0.6223977666247316
2021-11-30,2021-06-20,10-14,1,28,76,2712491,2.8018526144418542e-5
2021-11-30,2021-06-20,10-14,2,1,14,2712491,5.161307447656048e-6
2021-11-30,2021-06-20,15-19,1,1037,18636,2494642,0.0074704105839635505
2021-11-30,2021-06-20,15-19,2,1291,14503,2494642,0.005813659835760001
2021-11-30,2021-06-20,20-24,1,4570,91338,2652060,0.034440397276079726
2021-11-30,2021-06-20,20-24,2,6286,74869,2652060,0.028230507605408624
2021-11-30,2021-06-20,25-29,1,9440,133556,2729544,0.048929784608711197
2021-11-30,2021-06-20,25-29,2,7863,109161,2729544,0.03999239433399865
2021-11-30,2021-06-20,30-34,1,11372,139397,2620443,0.05319596724675942
2021-11-30,2021-06-20,30-34,2,5249,117067,2620443,0.04467450732566974
2021-11-30,2021-06-20,35-39,1,8462,111544,2488392,0.04482573485206511
2021-11-30,2021-06-20,35-39,2,4074,94417,2488392,0.037942976830017135
2021-11-30,2021-06-20,40-44,1,6657,94425,2291816,0.041200951559811086
2021-11-30,2021-06-20,40-44,2,4058,79641,2291816,0.03475017191607005
2021-11-30,2021-06-20,45-49,1,5730,88412,1992510,0.04437217379084672
2021-11-30,2021-06-20,45-49,2,4327,73630,1992510,0.03695339044722486
2021-11-30,2021-06-20,50-54,1,7535,89349,1795634,0.049759026616782706
2021-11-30,2021-06-20,50-54,2,4327,63232,1795634,0.03521430313749907
2021-11-30,2021-06-20,55-59,1,37657,177678,1563778,0.113620987122213
2021-11-30,2021-06-20,55-59,2,17876,69234,1563778,0.04427354777979994
2021-11-30,2021-06-20,60-64,1,79113,836253,1256325,0.66563429049012
2021-11-30,2021-06-20,60-64,2,140580,207723,1256325,0.16534177064055877
2021-11-30,2021-06-20,65-69,1,39182,717754,1043853,0.6876006487503509
2021-11-30,2021-06-20,65-69,2,300124,495794,1043853,0.4749653447372379
2021-11-30,2021-06-20,70-74,1,16991,564220,778097,0.7251281009951202
2021-11-30,2021-06-20,70-74,2,58517,482557,778097,0.6201758906665878
2021-11-30,2021-06-20,75-79,1,12455,403483,546389,0.7384537390027984
2021-11-30,2021-06-20,75-79,2,39538,345598,546389,0.6325127336018844
2021-11-30,2021-06-20,80+,1,13080,510125,674853,0.7559053601302802
2021-11-30,2021-06-20,80+,2,25953,445980,674853,0.6608550306511196
2021-11-30,2021-06-27,10-14,1,13,89,2712491,3.281116877438487e-5
2021-11-30,2021-06-27,15-19,1,1873,20509,2494642,0.008221219718099831
2021-11-30,2021-06-27,15-19,2,821,15324,2494642,0.006142765174321606
2021-11-30,2021-06-27,20-24,1,7585,98923,2652060,0.03730043814996644
2021-11-30,2021-06-27,20-24,2,5563,80432,2652060,0.030328122289842614
2021-11-30,2021-06-27,25-29,1,12632,146188,2729544,0.0535576638442172
2021-11-30,2021-06-27,25-29,2,7282,116443,2729544,0.042660239219444715
2021-11-30,2021-06-27,30-34,1,13109,152506,2620443,0.058198556503614086
2021-11-30,2021-06-27,30-34,2,4538,121605,2620443,0.04640627558012138
2021-11-30,2021-06-27,35-39,1,10228,121772,2488392,0.048936019726795454
2021-11-30,2021-06-27,35-39,2,3266,97683,2488392,0.03925547100296095
2021-11-30,2021-06-27,40-44,1,7281,101706,2291816,0.04437790817412916
2021-11-30,2021-06-27,40-44,2,3301,82942,2291816,0.036190514421751134
2021-11-30,2021-06-27,45-49,1,9509,97921,1992510,0.049144546325990836
2021-11-30,2021-06-27,45-49,2,3362,76992,1992510,0.03864070945691615
2021-11-30,2021-06-27,50-54,1,51432,140781,1795634,0.07840183467232187
2021-11-30,2021-06-27,50-54,2,4556,67788,1795634,0.03775156852677104
2021-11-30,2021-06-27,55-59,1,139602,317280,1563778,0.20289324955332536
2021-11-30,2021-06-27,55-59,2,18946,88180,1563778,0.05638907824512175
2021-11-30,2021-06-27,60-64,1,34195,870448,1256325,0.6928525660159592
2021-11-30,2021-06-27,60-64,2,178075,385798,1256325,0.30708455216603986
2021-11-30,2021-06-27,65-69,1,21706,739460,1043853,0.7083947643969026
2021-11-30,2021-06-27,65-69,2,94458,590252,1043853,0.5654550976047393
2021-11-30,2021-06-27,70-74,1,13483,577703,778097,0.7424562747318136
2021-11-30,2021-06-27,70-74,2,17767,500324,778097,0.6430098046901608
2021-11-30,2021-06-27,75-79,1,10201,413684,546389,0.7571235877735459
2021-11-30,2021-06-27,75-79,2,12014,357612,546389,0.6545007311640608
2021-11-30,2021-06-27,80+,1,12114,522239,674853,0.7738559360334769
2021-11-30,2021-06-27,80+,2,12015,457995,674853,0.6786589079399513
2021-11-30,2021-07-04,10-14,1,13,102,2712491,3.7603811404351205e-5
2021-11-30,2021-07-04,10-14,2,1,15,2712491,5.529972265345765e-6
2021-11-30,2021-07-04,15-19,1,1174,21683,2494642,0.00869182832646929
2021-11-30,2021-07-04,15-19,2,652,15976,2494642,0.0064041253213888
2021-11-30,2021-07-04,20-24,1,4609,103532,2652060,0.03903833246608297
2021-11-30,2021-07-04,20-24,2,2536,82968,2652060,0.03128436008235108
2021-11-30,2021-07-04,25-29,1,8126,154314,2729544,0.05653471788694375
2021-11-30,2021-07-04,25-29,2,3076,119519,2729544,0.043787167380338984
2021-11-30,2021-07-04,30-34,1,8425,160931,2620443,0.061413661735821
2021-11-30,2021-07-04,30-34,2,2563,124168,2620443,0.047384354477468124
2021-11-30,2021-07-04,35-39,1,6663,128435,2488392,0.05161365251134066
2021-11-30,2021-07-04,35-39,2,2232,99915,2488392,0.04015243578985948
2021-11-30,2021-07-04,40-44,1,4945,106651,2291816,0.04653558575383015
2021-11-30,2021-07-04,40-44,2,2305,85247,2291816,0.037196267065069795
2021-11-30,2021-07-04,45-49,1,11198,109119,1992510,0.05476459340229158
2021-11-30,2021-07-04,45-49,2,2479,79471,1992510,0.03988486883378251
2021-11-30,2021-07-04,50-54,1,169609,310390,1795634,0.17285816597368953
2021-11-30,2021-07-04,50-54,2,7065,74853,1795634,0.04168611198050382
2021-11-30,2021-07-04,55-59,1,259979,577259,1563778,0.3691438298786656
2021-11-30,2021-07-04,55-59,2,36207,124387,1563778,0.07954262049984077
2021-11-30,2021-07-04,60-64,1,27416,897864,1256325,0.7146749447794162
2021-11-30,2021-07-04,60-64,2,303090,688888,1256325,0.54833582074702
2021-11-30,2021-07-04,65-69,1,16199,755659,1043853,0.7239132329935345
2021-11-30,2021-07-04,65-69,2,47019,637271,1043853,0.6104987962864503
2021-11-30,2021-07-04,70-74,1,10312,588015,778097,0.7557091210992974
2021-11-30,2021-07-04,70-74,2,16562,516886,778097,0.6642950686096978
2021-11-30,2021-07-04,75-79,1,7769,421453,546389,0.7713423952531987
2021-11-30,2021-07-04,75-79,2,11502,369114,546389,0.6755516674017962
2021-11-30,2021-07-04,80+,1,8773,531012,674853,0.7868558041529045
2021-11-30,2021-07-04,80+,2,11436,469431,674853,0.6956048206053763
2021-11-30,2021-07-04,Desconocido,1,1,2,NA,NA
2021-11-30,2021-07-11,10-14,1,30,132,2712491,4.866375593504274e-5
2021-11-30,2021-07-11,10-14,2,7,22,2712491,8.110625989173788e-6
2021-11-30,2021-07-11,15-19,1,2502,24185,2494642,0.009694777847883584
2021-11-30,2021-07-11,15-19,2,820,16796,2494642,0.006732829800829137
2021-11-30,2021-07-11,20-24,1,7039,110571,2652060,0.04169249564489491
2021-11-30,2021-07-11,20-24,2,3785,86753,2652060,0.03271155252897747
2021-11-30,2021-07-11,25-29,1,12330,166644,2729544,0.06105195593110058
2021-11-30,2021-07-11,25-29,2,8050,127569,2729544,0.04673637794444786
2021-11-30,2021-07-11,30-34,1,15042,175973,2620443,0.06715391252547756
2021-11-30,2021-07-11,30-34,2,9707,133875,2620443,0.051088689965780594
2021-11-30,2021-07-11,35-39,1,20382,148817,2488392,0.05980448418094898
2021-11-30,2021-07-11,35-39,2,7373,107288,2488392,0.043115393394609854
2021-11-30,2021-07-11,40-44,1,29729,136380,2291816,0.05950739500902341
2021-11-30,2021-07-11,40-44,2,5893,91140,2291816,0.0397675904173808
2021-11-30,2021-07-11,45-49,1,190876,299995,1992510,0.15056135226422954
2021-11-30,2021-07-11,45-49,2,5279,84750,1992510,0.042534290919493505
2021-11-30,2021-07-11,50-54,1,411372,721762,1795634,0.40195385028352104
2021-11-30,2021-07-11,50-54,2,9385,84238,1795634,0.046912678196113465
2021-11-30,2021-07-11,55-59,1,263183,840442,1563778,0.5374432943806602
2021-11-30,2021-07-11,55-59,2,34866,159253,1563778,0.10183862415253316
2021-11-30,2021-07-11,60-64,1,37299,935163,1256325,0.7443639185720256
2021-11-30,2021-07-11,60-64,2,92823,781711,1256325,0.6222203649533361
2021-11-30,2021-07-11,65-69,1,19389,775048,1043853,0.7424876874425805
2021-11-30,2021-07-11,65-69,2,39745,677016,1043853,0.6485740808332208
2021-11-30,2021-07-11,70-74,1,11972,599987,778097,0.7710953775686065
2021-11-30,2021-07-11,70-74,2,16392,533278,778097,0.685361850771819
2021-11-30,2021-07-11,75-79,1,8575,430028,546389,0.7870363422396863
2021-11-30,2021-07-11,75-79,2,11719,380833,546389,0.6969997565836794
2021-11-30,2021-07-11,80+,1,9332,540344,674853,0.8006840008120287
2021-11-30,2021-07-11,80+,2,12719,482150,674853,0.714451888040803
2021-11-30,2021-07-18,10-14,1,29,161,2712491,5.9355035648044544e-5
2021-11-30,2021-07-18,10-14,2,9,31,2712491,1.1428609348381248e-5
2021-11-30,2021-07-18,15-19,1,2378,26563,2494642,0.01064802083826056
2021-11-30,2021-07-18,15-19,2,1428,18224,2494642,0.007305256626000845
2021-11-30,2021-07-18,20-24,1,6818,117389,2652060,0.0442633273757004
2021-11-30,2021-07-18,20-24,2,5990,92743,2652060,0.03497017412879045
2021-11-30,2021-07-18,25-29,1,8023,174667,2729544,0.06399127473306897
2021-11-30,2021-07-18,25-29,2,10349,137918,2729544,0.050527853736741374
2021-11-30,2021-07-18,30-34,1,13953,189926,2620443,0.07247858472784945
2021-11-30,2021-07-18,30-34,2,11020,144895,2620443,0.055294085770993685
2021-11-30,2021-07-18,35-39,1,21106,169923,2488392,0.0682862667939778
2021-11-30,2021-07-18,35-39,2,8667,115955,2488392,0.04659836553083276
2021-11-30,2021-07-18,40-44,1,48667,185047,2291816,0.08074252034194718
2021-11-30,2021-07-18,40-44,2,6381,97521,2291816,0.042551845348841266
2021-11-30,2021-07-18,45-49,1,367275,667270,1992510,0.3348891599038399
2021-11-30,2021-07-18,45-49,2,7913,92663,1992510,0.04650566371059618
2021-11-30,2021-07-18,50-54,1,291519,1013281,1795634,0.5643026362833405
2021-11-30,2021-07-18,50-54,2,41294,125532,1795634,0.06990956954479588
2021-11-30,2021-07-18,55-59,1,150517,990959,1563778,0.6336954478193196
2021-11-30,2021-07-18,55-59,2,120643,279896,1563778,0.17898704291785664
2021-11-30,2021-07-18,60-64,1,22167,957330,1256325,0.7620082383141304
2021-11-30,2021-07-18,60-64,2,41492,823203,1256325,0.6552468509342726
2021-11-30,2021-07-18,65-69,1,13022,788070,1043853,0.7549626240476389
2021-11-30,2021-07-18,65-69,2,25606,702622,1043853,0.6731043547319402
2021-11-30,2021-07-18,70-74,1,7484,607471,778097,0.7807137156421372
2021-11-30,2021-07-18,70-74,2,15935,549213,778097,0.705841302562534
2021-11-30,2021-07-18,75-79,1,5278,435306,546389,0.7966961267521857
2021-11-30,2021-07-18,75-79,2,11907,392740,546389,0.7187919229706308
2021-11-30,2021-07-18,80+,1,5292,545636,674853,0.8085257085617163
2021-11-30,2021-07-18,80+,2,13732,495882,674853,0.7348000231161453
2021-11-30,2021-07-25,10-14,1,414,575,2712491,2.1198227017158768e-4
2021-11-30,2021-07-25,10-14,2,4,35,2712491,1.2903268619140118e-5
2021-11-30,2021-07-25,15-19,1,6485,33048,2494642,0.0132475922396881
2021-11-30,2021-07-25,15-19,2,909,19133,2494642,0.0076696375672340965
2021-11-30,2021-07-25,20-24,1,17333,134722,2652060,0.05079900153088542
2021-11-30,2021-07-25,20-24,2,3950,96693,2652060,0.03645958236238999
2021-11-30,2021-07-25,25-29,1,20383,195050,2729544,0.07145882242601695
2021-11-30,2021-07-25,25-29,2,7440,145358,2729544,0.053253583748787345
2021-11-30,2021-07-25,30-34,1,40938,230864,2620443,0.0881011340448924
2021-11-30,2021-07-25,30-34,2,8106,153001,2620443,0.058387455861470754
2021-11-30,2021-07-25,35-39,1,52338,222261,2488392,0.08931912656848277
2021-11-30,2021-07-25,35-39,2,6367,122322,2488392,0.04915704599596848
2021-11-30,2021-07-25,40-44,1,274573,459620,2291816,0.2005483860833505
2021-11-30,2021-07-25,40-44,2,4620,102141,2291816,0.04456771398751034
2021-11-30,2021-07-25,45-49,1,252204,919474,1992510,0.46146518712578605
2021-11-30,2021-07-25,45-49,2,9331,101994,1992510,0.05118870168782089
2021-11-30,2021-07-25,50-54,1,112700,1125981,1795634,0.6270659833796866
2021-11-30,2021-07-25,50-54,2,136086,261618,1795634,0.14569672884340573
2021-11-30,2021-07-25,55-59,1,66042,1057001,1563778,0.6759277851459734
2021-11-30,2021-07-25,55-59,2,235242,515138,1563778,0.32941888170827316
2021-11-30,2021-07-25,60-64,1,16112,973442,1256325,0.7748329452967982
2021-11-30,2021-07-25,60-64,2,26431,849634,1256325,0.6762851969036674
2021-11-30,2021-07-25,65-69,1,9624,797694,1043853,0.7641823130268343
2021-11-30,2021-07-25,65-69,2,16915,719537,1043853,0.6893087436640983
2021-11-30,2021-07-25,70-74,1,5278,612749,778097,0.7874969316164951
2021-11-30,2021-07-25,70-74,2,11305,560518,778097,0.720370339430688
2021-11-30,2021-07-25,75-79,1,3747,439053,546389,0.8035538782808586
2021-11-30,2021-07-25,75-79,2,8527,401267,546389,0.7343980204579521
2021-11-30,2021-07-25,80+,1,3454,549090,674853,0.8136438602184476
2021-11-30,2021-07-25,80+,2,9448,505330,674853,0.7488001090607881
2021-11-30,2021-07-25,Desconocido,1,2,4,NA,NA
2021-11-30,2021-07-25,Desconocido,2,1,2,NA,NA
2021-11-30,2021-08-01,10-14,1,362,937,2712491,3.4543893417526546e-4
2021-11-30,2021-08-01,10-14,2,20,55,2712491,2.027656497293447e-5
2021-11-30,2021-08-01,15-19,1,2748,35796,2494642,0.014349153104934495
2021-11-30,2021-08-01,15-19,2,959,20092,2494642,0.008054061464530783
2021-11-30,2021-08-01,20-24,1,7514,142236,2652060,0.05363227076310491
2021-11-30,2021-08-01,20-24,2,4240,100933,2652060,0.03805833955491203
2021-11-30,2021-08-01,25-29,1,14177,209227,2729544,0.0766527302728954
2021-11-30,2021-08-01,25-29,2,8039,153397,2729544,0.056198764335727874
2021-11-30,2021-08-01,30-34,1,12894,243758,2620443,0.09302167610591033
2021-11-30,2021-08-01,30-34,2,9907,162908,2620443,0.06216811432265461
2021-11-30,2021-08-01,35-39,1,19030,241291,2488392,0.09696663548186941
2021-11-30,2021-08-01,35-39,2,13028,135350,2488392,0.0543925555137615
2021-11-30,2021-08-01,40-44,1,170513,630133,2291816,0.2749492105823504
2021-11-30,2021-08-01,40-44,2,15776,117917,2291816,0.0514513381528011
2021-11-30,2021-08-01,45-49,1,94981,1014455,1992510,0.5091342076074901
2021-11-30,2021-08-01,45-49,2,135874,237868,1992510,0.11938108215266172
2021-11-30,2021-08-01,50-54,1,52925,1178906,1795634,0.6565402526350025
2021-11-30,2021-08-01,50-54,2,354164,615782,1795634,0.342932913945715
2021-11-30,2021-08-01,55-59,1,29253,1086254,1563778,0.6946344046277668
2021-11-30,2021-08-01,55-59,2,209796,724934,1563778,0.4635785897998309
2021-11-30,2021-08-01,60-64,1,9252,982694,1256325,0.7821972817543231
2021-11-30,2021-08-01,60-64,2,32974,882608,1256325,0.7025315901538217
2021-11-30,2021-08-01,65-69,1,5595,803289,1043853,0.7695422631347517
2021-11-30,2021-08-01,65-69,2,17641,737178,1043853,0.7062086328247368
2021-11-30,2021-08-01,70-74,1,3264,616013,778097,0.7916917813588794
2021-11-30,2021-08-01,70-74,2,11268,571786,778097,0.7348518243869337
2021-11-30,2021-08-01,75-79,1,2206,441259,546389,0.8075912948467118
2021-11-30,2021-08-01,75-79,2,8371,409638,546389,0.7497186070729828
2021-11-30,2021-08-01,80+,1,2174,551264,674853,0.8168653025177335
2021-11-30,2021-08-01,80+,2,9173,514503,674853,0.7623926988544172
2021-11-30,2021-08-01,Desconocido,1,1,5,NA,NA
2021-11-30,2021-08-08,10-14,1,132,1069,2712491,3.941026901103082e-4
2021-11-30,2021-08-08,10-14,2,29,84,2712491,3.0967844685936285e-5
2021-11-30,2021-08-08,15-19,1,4488,40284,2494642,0.016148208841188436
2021-11-30,2021-08-08,15-19,2,2498,22590,2494642,0.009055407549460003
2021-11-30,2021-08-08,20-24,1,13871,156107,2652060,0.05886254458798067
2021-11-30,2021-08-08,20-24,2,5204,106137,2652060,0.040020587769507475
2021-11-30,2021-08-08,25-29,1,18903,228130,2729544,0.08357806285592026
2021-11-30,2021-08-08,25-29,2,8023,161420,2729544,0.05913808313769626
2021-11-30,2021-08-08,30-34,1,24048,267806,2620443,0.10219875036396518
2021-11-30,2021-08-08,30-34,2,10084,172992,2620443,0.06601631861482964
2021-11-30,2021-08-08,35-39,1,112351,353642,2488392,0.14211667615070295
2021-11-30,2021-08-08,35-39,2,17527,152877,2488392,0.06143605991338985
2021-11-30,2021-08-08,40-44,1,237453,867586,2291816,0.3785583135818931
2021-11-30,2021-08-08,40-44,2,42975,160892,2291816,0.07020284350925206
2021-11-30,2021-08-08,45-49,1,144267,1158722,1992510,0.5815388630420927
2021-11-30,2021-08-08,45-49,2,325404,563272,1992510,0.28269469162011734
2021-11-30,2021-08-08,50-54,1,55496,1234402,1795634,0.6874463281492776
2021-11-30,2021-08-08,50-54,2,274199,889981,1795634,0.49563608174048834
2021-11-30,2021-08-08,55-59,1,34041,1120295,1563778,0.7164028397892795
